,URL,District,Address,Tag,Area,Price,latitude,longitude
341,https://km.58.com/shangpu/41247525948578x.shtml,昆明市盘龙区,碧桂园云南映像(碧桂湾小区),免租1个月 临街 上水 下水,138 ㎡,2.51,25.090567,102.756361
342,https://km.58.com/shangpu/41240418840978x.shtml,昆明市盘龙区,金星小区-西门,免租1个月 上水 下水 380V,120 ㎡,2.22,25.075334,102.731798
343,https://km.58.com/shangpu/41175048883073x.shtml,昆明市盘龙区,金星小区-西门,免租1个月 380V 外摆区,120 ㎡,2.22,25.075334,102.731798
344,https://km.58.com/shangpu/40716382684450x.shtml,昆明市盘龙区,青松路,临街 上水 下水 380V,180 ㎡,1.23,25.151597,102.746937
345,https://km.58.com/shangpu/41061100308519x.shtml,昆明市盘龙区,金泉小区,免租1个月 临街 上水 下水,231 ㎡,70.0,25.08885,102.733391
346,https://km.58.com/shangpu/40895019252865x.shtml,昆明市盘龙区,煤机总厂,临街 可餐饮 可明火 上水,216 ㎡,1.16,25.075188,102.749386
347,https://km.58.com/shangpu/40839714902288x.shtml,昆明市盘龙区,金星小区-西门,临街 外摆区,400 ㎡,1.67,25.075334,102.731798
348,https://km.58.com/shangpu/40787646834979x.shtml,昆明市盘龙区,金星小区,免租1个月 临街 上水 下水,300 ㎡,5.56,25.074702,102.735377
349,https://km.58.com/shangpu/40478405768718x.shtml,昆明市盘龙区,小坝路,免租1个月 临街 可餐饮 可明火 上水,115 ㎡,5.1,25.072786,102.741605
350,https://km.58.com/shangpu/40478861864071x.shtml,昆明市盘龙区,江东综合农贸市场,临街 可餐饮 可明火 外摆区,350 ㎡,0.48,25.090184,102.746908
351,https://km.58.com/shangpu/40744351294485x.shtml,昆明市盘龙区,小龙路/白龙路(路口),临街 可餐饮 可明火 上水,170 ㎡,0.98,25.056193,102.739827
352,https://km.58.com/shangpu/40775554764426x.shtml,昆明市盘龙区,新城香溢华庭,免租1个月 临街 上水 380V,205 ㎡,0.81,36.737352,117.13859
353,https://km.58.com/shangpu/40755351143573x.shtml,昆明市盘龙区,青松路,临街 可餐饮 可明火,300 ㎡,0.54,25.151597,102.746937
354,https://km.58.com/shangpu/40722081897251x.shtml,昆明市盘龙区,金康园-2号门,临街 可餐饮 可明火 380V,300 ㎡,4.44,25.076496,102.728689
355,https://km.58.com/shangpu/40818478808092x.shtml,昆明市盘龙区,迎溪村,临街 可餐饮 上水 下水,100 ㎡,1.83,25.058094,102.75384
356,https://km.58.com/shangpu/41528222085512x.shtml,昆明市盘龙区,艾诗林根,临街,260 ㎡,1.92,25.095145,102.74093
357,https://km.58.com/shangpu/41462975374856x.shtml,昆明市盘龙区,石闸立交桥(二环东路),免租1个月 临街,200 ㎡,0.01,25.057325,102.750938
358,https://km.58.com/shangpu/41569091020047x.shtml,昆明市盘龙区,环城东路123号,免租3个月 临街 上水 下水,100 ㎡,4.0,25.053339,102.736796
359,https://km.58.com/shangpu/40819201227805x.shtml,昆明市盘龙区,蔼禾小馆,免租1个月 临街 可餐饮 可明火 下水,170 ㎡,1.8,25.091261,102.757285
360,https://km.58.com/shangpu/41439298648860x.shtml,昆明市盘龙区,金江小区熙苑-1号门,免租1个月 临街 可餐饮 可明火 上水,120 ㎡,2.43,25.101745,102.745925
361,https://km.58.com/shangpu/41285946855067x.shtml,昆明市盘龙区,晨光大道,免租1个月 临街 下水,350 ㎡,1.24,25.08166,102.753957
362,https://km.58.com/shangpu/41172481390471x.shtml,昆明市盘龙区,蔼禾小馆,免租1个月 临街 可餐饮 可明火 上水,170 ㎡,1.8,25.091261,102.757285
363,https://km.58.com/shangpu/41285845122573x.shtml,昆明市盘龙区,晨光大道,免租1个月 临街 下水,350 ㎡,1.24,25.08166,102.753957
364,https://km.58.com/shangpu/41527353840649x.shtml,昆明市盘龙区,蔼禾小馆,免租1个月 临街 可餐饮 可明火 上水,170 ㎡,1.8,25.091261,102.757285
365,https://km.58.com/shangpu/41662412145949x.shtml?legourl=//legoclick.58.com/jump?target=szqoUi3draOWUvYf0v66UhIkIitYnHmvnWEQnWDYPHbYrg980v6YUykKuad-P1EzPHRbnBYdnAmvsHEvPAcVmyDYnidbP16Buj0vuHT3n1EKPHDzPj9QP1ckP19QPTDKnHEQnj0YP1TLnHnzn1DYn9DQPH9knTDQPH9knTDQsjDdTHDvnikQPH93THDdrjmkP1TdPHDznH0KnE7AEzdEEzL--mUb8Fo-Msjb8Jxb8sf-BFxCCpWGCUg--mUGbeCfOOixOCi5lsv_l2lGTHDKnEDKsHDKTHDzPjm1n1T3rHm3PWbYrH93rjTKP97kmgF6UgnznjnlniQVpy78ihblnHTkg1EknTDQTHn3PWw-mvuhsHbOnADVPjmvnzYOuH0OsycQmvE3mhP6PWNdm9DQnWEvn1nkrjbvrH9vrHnOn1bzTHDzPjm1n1T3rHmOn1cYnWNLnWbKTEDKTEDVTEDKpZwY0ZnlszqoUi3draOWUvYfILRCIyDf0v66UhIkIyPlsLK8nit4UhRLNvR60hPC5HDhmgF-mHYQnjKxPjTkFMPQ5HDhEvQGmvVFwjYQTyN3PLFpUju2u19dUztz0b72EyIfEy0KnHE8nWTYsWDdPB3QnTDVnEDkTEDQsjDdTgVqTHDknjnYTHDknjDdnHEKnHnQnj-WnAnVmhDkriYYm1nzsycvn1TVnyE1mhmQmWPWuyF6TEDkTEDKnTDQPWD_nHN3rakQnHb3rEDzTHPbuHEkrHPbmynYnWTkmyc&referinfo=true&utm_source=&spm=&product=jingxuan,昆明市五华区,南屏街/青年路(路口),免租1个月 临街 可餐饮 上水 下水,172 ㎡,7.6,25.044323,102.721392
366,https://km.58.com/shangpu/41703269015047x.shtml?legourl=//legoclick.58.com/jump?target=szqoUi3draOWUvYf0v66UhIkIitYnH0kn1cvrHTQPHTYPL980v6YUykKuad-P1EzPHRbnBYdnAmvsHEvPAcVmyDYnidbP16Buj0vuHT3n1EKPj9LPWcYrjb3nWcOrH9KTHDYnHNOP1mLPjbOPWE1njTKnHcOnjTKnHcOnjTKnikQPEDQPWD_nHN3rTDQPH9vnj0kPHNQnWDLTHcKwbnVNDnVOuyAOsBpOuzkOsJMOsBeOmBgl2AClpAdOuyAlurlsSXNMSpDWSBqorB8JEDQTHDKTiYQTEDQnWEdPWbvnjEvP10vrHbdrjEkTHmK0A7zmyd1nWT1rWD_Uy-6UbGGrWDkn7tYnjTKnE7BrH0Lrj6huBdhuHmvsHEQP1TVmWKhPBYQm16-nWckrHTdmvNKnHcYPHmOPWTYPW9Orjm1njmdPkDQnWEdPWbvnjEvrjE3nW9vP1czTEDKTEDKsEDKTy6YIZK1rBtfpvY8PH98mvqVsLIdpZR6sLPCmyOM0ZRWXBqkUWDf5vO-IdP-mgFWpjYQFh7zuyDqnHTkg1Eknau10HYQFbP_pyPoiNEqnE7-rjIzyhkvih03PytfnMFKib7MUY7MTHDYsWckPa3QPHm8nHTKsHDKnTDKnikQPE7exEDQnjT1PTDQnjTQPHDYTyN1mH6hnjP6syDduHDVPAmOPiYOPvnQsHbQP1bQrj91n19vuEDKnTDKTHTKnHmQsjDdrj9_nHDOrj9Kn9DLP1bvPH9zmyPWrj93n1mk&referinfo=true&utm_source=&spm=&product=jingxuan,昆明市五华区,荷塘月色,临街 可餐饮 上水 下水,150 ㎡,3.0,25.099144,102.728528
367,https://km.58.com/shangpu/40797895909512x.shtml?legourl=//legoclick.58.com/jump?target=szqoUi3draOWUvYf0v66UhIkIitYnj0OP19OPHbkrHNQnM980v6YUykKuad-P1EzPHRbnBYdnAmvsHEvPAcVmyDYnidbP16Buj0vuHT3n1EKPHNdnWb3n1TdnWNLnHEKTHD1njTkrj9OrHcQnHnvP1NKnHcOnjTKnHcOnjTKnikQPEDQPWD_nHN3rTDQPH9vnj0kPHNQnWDLTHnKwbnVNDnVOuyAOsBpOuzkOsJMOsBeOmBgl2AClpAdOuyAlurlsSXNMSpDWSBqorB8JEDQTHDKTiYQTEDQnWE1n1E3PjTvrjE3PjmzrjE3THmK0A7zmyd1nWT1rWD_Uy-6UbGGrWDkn7tYnjTKnE7-nWN3uWKhnzdbnAcOsHEkP1EVmyEkuBYOrAPhmWFbnWEknhDKnHcYn1nYrjEkPWbLrjE3PWcLn9DQnWE1n1E3PjTvrj9vnWc1rj0zTEDKTEDKsEDKTy6YIZK1rBtfpvY8PH98mvqVsLIdpZR6sLPCmyOM0ZRWXBqkUWDf5vO-IdP-mgFWpjYQFh7zuyDqnHTkg1Eknau10HYQFbP_pyPoiNEqnE7-rjIzyhkvih03PytfnMFKib7MUY7MTHDYsWckPa3QPHm8nHTKsHDKnTDKnikQPE7exEDQnjT1PTDQnjTQPHDYTHDzPv7hmHNQsHFhn1TVPjw-nzd6mHFhsHmdrHwBrjTvnjKbmkDKnTDKTHTKnHmQsjDdrj9_nHDOrj9Kn97BPW0zrjFhPju-PHmYuymk&referinfo=true&utm_source=&spm=&product=jingxuan,昆明市五华区,荷塘月色,免租1个月 临街,204 ㎡,90.0,25.099144,102.728528
368,https://short.58.com/zd_p/a6d004dd-5f8b-40e3-b810-ceb58a53b0d5/?target=tk-16-xgk_femobwv_57956043036720q-feykn&end=end&lego_ts=nHTksAEVmWE1nHNYnyNVmW0dPiYYPjPbsH66Pj0VnjI-nWbYuAuBm1RBsjEQPWE3P1TzP1c3nHbL&product=zhiding,昆明市五华区,华尔贝大厦,免租1个月 临街 可明火 上水 下水,172 ㎡,7.33,25.042803,102.721908
369,https://short.58.com/zd_p/e4dceba7-67a7-4110-aa4d-a0e00a3855c7/?target=tk-16-xgk_femobwv_57980321608282q-feykn&end=end&lego_ts=nHTksAEVmWE1nHNYnyNVmW0dPiYYPjPbsH66Pj0VnjI-nWbYuAuBm1RBsjEQPWnLnWbdrj01rHnO&product=zhiding,昆明市五华区,园西路,临街 可明火 上水 下水,190 ㎡,2.81,25.062829,102.712576
370,https://km.58.com/shangpu/40198600460582x.shtml,昆明市五华区,中环金界,免租1个月 临街 上水,300 ㎡,1.83,25.05419,102.686716
371,https://km.58.com/shangpu/41396039601829x.shtml,昆明市五华区,花园商场(青年路店),免租1个月 临街 可餐饮 上水 下水,118 ㎡,16.48,25.046078,102.722736
372,https://km.58.com/shangpu/41526966721671x.shtml,昆明市五华区,春之城综合市场-北门,临街 上水 下水,100 ㎡,4.5,25.101036,102.740513
373,https://km.58.com/shangpu/40764787644557x.shtml,昆明市五华区,融城.昆明湖,临街 可明火 上水 下水,212 ㎡,1.57,25.134721,102.767052
374,https://km.58.com/shangpu/40422468929694x.shtml,昆明市五华区,江东耀龙康城,临街 可明火 上水 下水,180 ㎡,3.33,25.104767,102.736674
375,https://km.58.com/shangpu/39835494561924x.shtml,昆明市五华区,西城时代西城中心-A座,可餐饮 可明火 上水 下水,130 ㎡,4.62,25.071275,102.659433
376,https://km.58.com/shangpu/41570901780510x.shtml,昆明市五华区,戛纳小镇-A座,临街 可餐饮,230.8 ㎡,2.0,25.06775,102.67002
377,https://km.58.com/shangpu/41625700113411x.shtml,昆明市五华区,中铁云时代广场营销中心,免租1个月 临街 上水 下水 外摆区,370 ㎡,5.0,25.092974,102.667103
378,https://km.58.com/shangpu/41679761492612x.shtml,昆明市五华区,宝善街与青年路交叉口,免租1个月 临街 上水 下水 380V,172.54 ㎡,7.33,25.042367,102.722896
379,https://km.58.com/shangpu/41735651138718x.shtml,昆明市五华区,金实西区仿江南水乡-东门,免租1个月 临街 可餐饮 上水 下水,225 ㎡,2.47,25.094529,102.737092
380,https://km.58.com/shangpu/41438411759375x.shtml,昆明市五华区,金泰国际2期凯佩广场,临街 可餐饮 可明火 上水,330 ㎡,3.5,25.070087,102.676072
381,https://km.58.com/shangpu/41648693037606x.shtml,昆明市五华区,云康园,临街 可餐饮,214 ㎡,2.2,25.098277,102.731009
382,https://km.58.com/shangpu/41592260317698x.shtml,昆明市五华区,和谐世纪D幢,免租1个月 临街 可明火 上水 下水,333.56 ㎡,2.0,25.108796,102.737969
383,https://km.58.com/shangpu/41558442886295x.shtml,昆明市五华区,俊园,免租1个月 临街 上水 下水,100 ㎡,4.33,25.058502,102.712089
384,https://km.58.com/shangpu/41613821975712x.shtml,昆明市五华区,荷塘月色,免租1个月 临街 可明火 上水 下水,147 ㎡,3.17,25.099144,102.728528
385,https://km.58.com/shangpu/41636919657236x.shtml,昆明市五华区,园西路,临街 可明火 上水 下水,130 ㎡,1.23,25.062829,102.712576
386,https://km.58.com/shangpu/40407308180127x.shtml,昆明市五华区,月牙塘小区-北门,临街 上水 下水 380V,200 ㎡,1.17,25.102845,102.735293
387,https://km.58.com/shangpu/41672639730690x.shtml,昆明市五华区,书香门第,临街 上水 下水,320 ㎡,3.91,25.112521,102.739286
388,https://km.58.com/shangpu/40595086693023x.shtml,昆明市五华区,荷塘月色,免租1个月 临街 可餐饮,204 ㎡,2.94,25.099144,102.728528
389,https://km.58.com/shangpu/41558398757252x.shtml,昆明市五华区,小吉坡小区,免租1个月 临街 上水 下水 外摆区,125 ㎡,4.53,25.057745,102.708793
390,https://km.58.com/shangpu/41713164162205x.shtml,昆明市五华区,云康园,免租1个月 临街 可明火 上水 下水,214 ㎡,2.49,25.098277,102.731009
391,https://km.58.com/shangpu/41614904534180x.shtml,昆明市五华区,新西南,临街 上水 下水,120 ㎡,12.5,25.048001,102.720935
392,https://km.58.com/shangpu/40444844622867x.shtml,昆明市五华区,泰旸新城,免租1个月 临街 可明火,217 ㎡,4.15,25.084049,102.721203
393,https://km.58.com/shangpu/41703269015047x.shtml,昆明市五华区,荷塘月色,临街 可餐饮 上水 下水,150 ㎡,3.0,25.099144,102.728528
394,https://km.58.com/shangpu/41549798275851x.shtml,昆明市五华区,志远大厦,免租1个月 临街 可明火 上水 下水,172 ㎡,6.78,25.042678,102.723216
395,https://km.58.com/shangpu/41669677441681x.shtml,昆明市五华区,世纪广场,免租1个月 临街 可餐饮 可明火 上水,180 ㎡,6.67,25.044088,102.718569
396,https://km.58.com/shangpu/41635688540321x.shtml,昆明市五华区,北市区车场,免租1个月 临街 380V 外摆区,151 ㎡,15.23,25.104213,102.733688
397,https://km.58.com/shangpu/40808655012758x.shtml,昆明市五华区,江东小康城,免租1个月 临街 上水 下水 380V,152 ㎡,83.0,25.104132,102.741253
398,https://km.58.com/shangpu/41704221321761x.shtml,昆明市五华区,戛纳小镇,临街 上水 下水 外摆区,138 ㎡,2.42,25.068726,102.670337
399,https://km.58.com/shangpu/41693868938659x.shtml,昆明市五华区,江东小康城,免租1个月 临街 可餐饮 可明火 上水,110 ㎡,3.03,25.104132,102.741253
400,https://km.58.com/shangpu/41638038658449x.shtml,昆明市五华区,正义坊美食广场(正义坊购物中心店),临街 可餐饮 上水 下水,330 ㎡,9.33,25.047842,102.715908
401,https://km.58.com/shangpu/41704718069532x.shtml,昆明市五华区,春城慧谷小区-B区,免租1个月 临街 上水 下水,198 ㎡,3.33,25.090388,102.64929
402,https://km.58.com/shangpu/41546821080449x.shtml,昆明市五华区,志远大厦,免租1个月 临街 可明火 上水 下水,172.54 ㎡,6.7,25.042678,102.723216
403,https://km.58.com/shangpu/41713707458838x.shtml,昆明市五华区,荷塘月色,免租1个月 临街 可餐饮 可明火 上水,100 ㎡,3.33,25.099144,102.728528
404,https://km.58.com/shangpu/41704623264799x.shtml,昆明市五华区,春城慧谷小区,免租1个月 临街 上水 下水 外摆区,228 ㎡,4.0,25.090258,102.651385
405,https://km.58.com/shangpu/41525018526100x.shtml,昆明市五华区,国福现代城,免租3个月 临街 可餐饮 可明火 上水,147 ㎡,233.33,25.115786,102.743155
406,https://km.58.com/shangpu/41613951640868x.shtml,昆明市五华区,泰旸新城,免租1个月 临街 可明火 上水 下水,100 ㎡,4.0,25.084049,102.721203
407,https://km.58.com/shangpu/41662412145949x.shtml,昆明市五华区,南屏街/青年路(路口),免租1个月 临街 可餐饮 上水 下水,172 ㎡,7.6,25.044323,102.721392
408,https://km.58.com/shangpu/41701284160143x.shtml,昆明市五华区,江东小康城-7号门,免租1个月 临街 上水 下水 380V,156 ㎡,1.97,25.106175,102.74028
409,https://km.58.com/shangpu/39812452789658x.shtml,昆明市五华区,俊园,免租1个月 临街 上水 下水 外摆区,366 ㎡,3.64,25.058502,102.712089
410,https://km.58.com/shangpu/41717432771853x.shtml,昆明市五华区,云康园,临街 上水 下水 外摆区,222 ㎡,2.25,25.098277,102.731009
411,https://km.58.com/shangpu/41546721539338x.shtml,昆明市五华区,青年路,免租1个月 临街 可餐饮 可明火 上水,174 ㎡,6.67,25.040006,102.72319
412,https://km.58.com/shangpu/41657054981514x.shtml,昆明市五华区,北京路221号,临街 可明火 上水 下水,280 ㎡,2.98,25.033713,102.727172
413,https://km.58.com/shangpu/41547005036945x.shtml,昆明市五华区,青年路/宝善街(路口),免租1个月 临街 可明火 上水 下水,173 ㎡,6.74,25.042367,102.722896
414,https://km.58.com/shangpu/41701113125669x.shtml,昆明市五华区,联想科技城,免租6个月 临街 可明火 上水 下水,252 ㎡,1.33,25.089753,102.665721
415,https://km.58.com/shangpu/41724183310210x.shtml,昆明市五华区,华尔贝大厦,免租1个月 临街 可明火 上水 下水,172 ㎡,6.78,25.042803,102.721908
416,https://km.58.com/shangpu/41613917468929x.shtml,昆明市五华区,泰旸新城,免租1个月 临街 可明火 上水 下水,216 ㎡,4.01,25.084049,102.721203
417,https://km.58.com/shangpu/41546828754576x.shtml,昆明市五华区,宝善街与青年路交叉口,免租1个月 临街 可明火 上水 下水,173 ㎡,6.74,25.042367,102.722896
418,https://km.58.com/shangpu/41690185940609x.shtml,昆明市五华区,昆明公交集团第五公司,免租1个月 临街 上水 下水,110 ㎡,15.4,25.050152,102.703166
419,https://km.58.com/shangpu/40275673373838x.shtml,昆明市五华区,经典双城,免租1个月 临街 上水 下水 380V,259 ㎡,25.0,25.054778,102.670721
420,https://km.58.com/shangpu/41704286849694x.shtml,昆明市五华区,戛纳小镇,临街 可明火 上水 下水,231 ㎡,2.0,25.068726,102.670337
421,https://km.58.com/shangpu/41372376292114x.shtml,昆明市五华区,新闻路437号,免租1个月 临街 可餐饮 可明火 上水,300 ㎡,3.0,25.039999,102.694964
422,https://km.58.com/shangpu/40276908781469x.shtml,昆明市五华区,龙泉路544号,免租1个月 临街 可餐饮 可明火 上水,130 ㎡,1.82,25.114799,102.729375
423,https://km.58.com/shangpu/41637053056136x.shtml,昆明市五华区,园西路,临街 可明火 上水 下水,130 ㎡,1.23,25.062829,102.712576
424,https://km.58.com/shangpu/40797895909512x.shtml,昆明市五华区,荷塘月色,免租1个月 临街,204 ㎡,90.0,25.099144,102.728528
425,https://km.58.com/shangpu/41558353927812x.shtml,昆明市五华区,小吉坡小区,免租1个月 临街 外摆区,110 ㎡,4.55,25.057745,102.708793
426,https://km.58.com/shangpu/41637321531395x.shtml,昆明市五华区,园西路,临街 可明火 上水 下水,190 ㎡,2.81,25.062829,102.712576
427,https://km.58.com/shangpu/41526918015496x.shtml,昆明市五华区,宝善街与青年路交叉口,临街 上水 下水 380V,172.54 ㎡,7.33,25.042367,102.722896
428,https://km.58.com/shangpu/41601719475090x.shtml,昆明市五华区,戛纳小镇,临街 下水,230.8 ㎡,1.56,25.068726,102.670337
429,https://km.58.com/shangpu/41636978909196x.shtml,昆明市五华区,园西路,临街 可明火 上水 下水,130 ㎡,1.23,25.062829,102.712576
430,https://km.58.com/shangpu/41558297175459x.shtml,昆明市五华区,小吉坡小区,免租1个月 临街 上水 下水 外摆区,235 ㎡,4.26,25.057745,102.708793
431,https://km.58.com/shangpu/41637070673427x.shtml,昆明市五华区,园西路,临街 可明火 上水 下水,130 ㎡,1.23,25.062829,102.712576
432,https://km.58.com/shangpu/41637295873939x.shtml,昆明市五华区,园西路,临街 可明火 上水 下水,190 ㎡,2.81,25.062829,102.712576
433,https://km.58.com/shangpu/41636945109288x.shtml,昆明市五华区,园西路,临街 可明火 上水 下水,130 ㎡,1.23,25.062829,102.712576
434,https://km.58.com/shangpu/41693775501607x.shtml,昆明市五华区,厂口乡,临街 可明火,300 ㎡,0.44,25.26055,102.683822
435,https://km.58.com/shangpu/41736774085396x.shtml,昆明市五华区,人民西路,免租1个月 临街 可餐饮 可明火 上水,213 ㎡,2.74,25.050433,102.692395
436,https://km.58.com/shangpu/38807758401053x.shtml,昆明市五华区,经典双城,免租1个月 临街 上水 下水 外摆区,294 ㎡,1.93,25.054778,102.670721
437,https://km.58.com/shangpu/37643304884235x.shtml,昆明市五华区,金钻商务中心,免租1个月 临街 可餐饮 可明火 上水,192 ㎡,60.0,25.059397,102.664463
438,https://km.58.com/shangpu/41684097715350x.shtml,昆明市五华区,春之城,免租1个月 临街 上水 下水,370 ㎡,0.9,25.101007,102.740629
439,https://km.58.com/shangpu/41736339540626x.shtml,昆明市五华区,银河明珠,临街 下水,160 ㎡,1.25,25.107381,102.733641
440,https://km.58.com/shangpu/38776711722659x.shtml,昆明市五华区,经典双城-A区,免租1个月 临街 上水 下水 外摆区,294 ㎡,2.49,25.056848,102.670876
441,https://km.58.com/shangpu/40642702367625x.shtml,昆明市五华区,海伦中心2座,免租1个月 临街 可餐饮 下水,300 ㎡,0.89,25.073619,102.672952
442,https://km.58.com/shangpu/41706991912200x.shtml,昆明市五华区,富亿美超市,临街 可餐饮 上水 下水,150 ㎡,2.78,25.059181,102.686149
443,https://km.58.com/shangpu/41669482413222x.shtml,昆明市五华区,绿地星宸汇,免租3个月 临街 可明火 上水 下水,171.73 ㎡,0.03,25.100944,102.661128
444,https://km.58.com/shangpu/41690508959389x.shtml,昆明市五华区,志远大厦,免租1个月 临街 上水 下水 380V,243 ㎡,6.66,25.042678,102.723216
445,https://km.58.com/shangpu/41590225053473x.shtml,昆明市五华区,志远大厦,临街 上水 下水 380V,173 ㎡,6.66,25.042678,102.723216
446,https://km.58.com/shangpu/41557628246541x.shtml,昆明市五华区,志远大厦,临街 可餐饮 上水 下水,172.56 ㎡,6.66,25.042678,102.723216
447,https://km.58.com/shangpu/41670127637287x.shtml,昆明市五华区,志远大厦(宝善街),免租1个月 临街 可明火 上水 下水,170 ㎡,6.86,25.042678,102.723216
448,https://km.58.com/shangpu/41670089492882x.shtml,昆明市五华区,小花园(青年路),免租1个月 临街 可餐饮 可明火 上水,178 ㎡,6.55,25.049534,102.721966
449,https://km.58.com/shangpu/41713051761189x.shtml,昆明市五华区,国茶港,免租3个月 临街 下水,166 ㎡,1.81,25.092471,102.669258
450,https://km.58.com/shangpu/41704121317138x.shtml,昆明市五华区,黑林铺前街,临街 可餐饮 上水 下水,135 ㎡,0.96,25.068036,102.657738
451,https://nc.58.com/shangpu/39049223822339x.shtml,昆明市五华区,昆明湖观瀑布广场,临街 可明火 上水 下水,200 ㎡,2.83,25.133045,102.769338
452,https://km.58.com/shangpu/41671032513165x.shtml,昆明市五华区,海伦堡海伦中心,免租1个月 可餐饮 上水 下水,180 ㎡,1.48,25.073292,102.672554
453,https://km.58.com/shangpu/41538617585940x.shtml,昆明市五华区,黑林铺(黑林铺前街),临街 上水 下水 380V,175 ㎡,1.05,25.067866,102.656658
454,https://km.58.com/shangpu/41726580547972x.shtml,昆明市五华区,云南友友汽车服务有限公司,临街,270 ㎡,3.7,25.079221,102.676356
455,https://km.58.com/shangpu/41515720618765x.shtml,昆明市五华区,昆明中策装饰(集团),免租1个月 临街 可餐饮 可明火 上水,200 ㎡,5.83,25.044193,102.733481
456,https://km.58.com/shangpu/41618128782225x.shtml,昆明市五华区,黑林铺(黑林铺前街),临街 可餐饮 可明火 外摆区,140 ㎡,0.93,25.067866,102.656658
457,https://km.58.com/shangpu/41115259905051x.shtml,昆明市五华区,腾龙苑-北门,临街 上水 下水 380V,120.47 ㎡,2.77,25.064722,102.675621
458,https://km.58.com/shangpu/41724200876035x.shtml,昆明市五华区,振峰商业广场,免租4个月 临街 可餐饮,130 ㎡,1.34,25.094324,102.682716
459,https://km.58.com/shangpu/41027043164935x.shtml,昆明市五华区,泰旸新城,上水 下水,180 ㎡,0.93,25.084049,102.721203
460,https://km.58.com/shangpu/41713524326537x.shtml,昆明市五华区,金域蓝湾-2幢,临街 上水 下水,150 ㎡,2.22,25.107951,102.732723
461,https://km.58.com/shangpu/41670623707906x.shtml,昆明市五华区,泰旸新城,临街 可餐饮 可明火 上水,120 ㎡,0.97,25.084049,102.721203
462,https://km.58.com/shangpu/38804690697760x.shtml,昆明市五华区,金鹰国际购物中心(昆明店),可餐饮 可明火 上水 下水,400 ㎡,0.03,25.046666,102.720743
463,https://km.58.com/shangpu/41681547829158x.shtml,昆明市五华区,金域蓝湾-一期,临街 上水 下水,150 ㎡,2.22,25.1086,102.731976
464,https://km.58.com/shangpu/41513758845340x.shtml,昆明市五华区,融创春风十里写字楼,免租1个月 临街 上水 下水 380V,164 ㎡,1.0,25.090802,102.667865
465,https://km.58.com/shangpu/40899738859675x.shtml,昆明市五华区,文化巷,临街 可餐饮 可明火 上水,160 ㎡,4.58,25.060259,102.705224
466,https://km.58.com/shangpu/41706818256790x.shtml,昆明市五华区,小康大道,临街 上水 下水,160 ㎡,2.92,25.110054,102.740168
467,https://km.58.com/shangpu/39889351479452x.shtml,昆明市五华区,绿城春江明月,免租1个月 临街 上水 下水,161 ㎡,1.83,25.110432,102.74462
468,https://km.58.com/shangpu/40156486284061x.shtml,昆明市五华区,万科学府,临街 可餐饮 上水 下水,166 ㎡,3.44,25.069697,102.697273
469,https://km.58.com/shangpu/40454222721281x.shtml,昆明市五华区,荷塘月色,免租2个月 临街 可明火 上水 下水,150 ㎡,3.07,25.099144,102.728528
470,https://km.58.com/shangpu/39749813644567x.shtml,昆明市五华区,王筇路,免租1个月 临街 可明火 上水 下水,230 ㎡,0.94,25.095382,102.663488
471,https://km.58.com/shangpu/41408612260115x.shtml,昆明市五华区,昆明保利六合(人民西路),免租2个月 临街,199 ㎡,7.0,25.049871,102.690484
472,https://km.58.com/shangpu/41693012104077x.shtml,昆明市五华区,昆明走廊,临街 可餐饮 可明火 上水,120 ㎡,2.83,25.048247,102.720305
473,https://km.58.com/shangpu/41331171139980x.shtml,昆明市五华区,昆明联想科技城1期,免租1个月 可明火 上水 下水 外摆区,140 ㎡,1.1,25.090422,102.66664
474,https://km.58.com/shangpu/41627998428940x.shtml,昆明市五华区,中海·学府路8号停车场-出入口,免租1个月 临街 下水,100 ㎡,3.0,25.069037,102.713706
475,https://km.58.com/shangpu/40699396884007x.shtml,昆明市五华区,君莱脆皮蹄花火锅,临街 可餐饮,125 ㎡,0.67,25.117413,102.743286
476,https://km.58.com/shangpu/41394355433601x.shtml,昆明市五华区,871文化创意工场,临街 可明火 上水 下水,373.3 ㎡,0.64,25.140937,102.740927
477,https://km.58.com/shangpu/40783527432101x.shtml,昆明市五华区,如安街,临街 可餐饮 可明火 上水,110 ㎡,2.73,25.047598,102.711806
478,https://km.58.com/shangpu/41462418558611x.shtml,昆明市五华区,云康园,免租1个月 临街 上水 下水,243 ㎡,2.06,25.098277,102.731009
479,https://km.58.com/shangpu/41660878631060x.shtml,昆明市五华区,昆明走廊,临街 可餐饮 可明火 上水,120 ㎡,2.83,25.048247,102.720305
480,https://km.58.com/shangpu/41637722845063x.shtml,昆明市五华区,昆明市护国街道办,临街,300 ㎡,1.67,25.045007,102.719893
481,https://km.58.com/shangpu/41605017865874x.shtml,昆明市五华区,假日城市,免租1个月 临街 上水 下水,280 ㎡,4.05,25.066653,102.663301
482,https://km.58.com/shangpu/41638438652562x.shtml,昆明市五华区,人民中路与青年路交叉口,免租1个月 临街 上水 下水 380V,100 ㎡,13.33,25.04868,102.722035
483,https://km.58.com/shangpu/41593358076816x.shtml,昆明市五华区,经典双城-A区,临街 外摆区,122.5 ㎡,3.2,25.056848,102.670876
